Date,Casos de dengue
2023-01-13,107222.46
2023-01-14,74047.72
2023-01-15,97552.96
2023-01-16,91871.71
2023-01-17,87885.95
2023-01-18,85878.51
2023-01-19,35176.47
2023-01-20,67721.586
2023-01-21,81090.305
2023-01-22,85264.18
2023-01-23,92476.39
2023-01-24,87622.72
2023-01-25,38898.754
2023-01-26,49662.39
2023-01-27,58797.805
2023-01-28,83311.99
2023-01-29,75339.8
2023-01-30,94032.42
2023-01-31,55282.043
2023-02-01,39207.31
2023-02-02,92976.31
2023-02-03,81999.43
2023-02-04,69861.61
2023-02-05,59499.074
2023-02-06,44967.777
2023-02-07,50702.523
2023-02-08,36859.633
2023-02-09,40044.465
2023-02-10,42351.207
2023-02-11,39783.973
2023-02-12,73613.39
2023-02-13,44620.332
2023-02-14,82618.555
2023-02-15,55531.285
2023-02-16,72243.57
2023-02-17,85379.95
2023-02-18,77963.58
2023-02-19,94695.72
2023-02-20,100403.055
2023-02-21,37625.09
2023-02-22,98168.17
2023-02-23,79186.97
2023-02-24,92996.82
2023-02-25,88436.74
2023-02-26,38119.215
2023-02-27,81091.44
2023-02-28,40241.96
2023-03-01,47624.836
2023-03-02,43804.855
2023-03-03,37196.492
2023-03-04,69480.305
2023-03-05,60891.207
2023-03-06,81055.5
2023-03-07,44849.81
2023-03-08,56392.6
2023-03-09,53527.78
2023-03-10,62914.984
2023-03-11,47108.906
2023-03-12,61210.07
2023-03-13,91260.43
2023-03-14,53540.465
2023-03-15,104794.16
2023-03-16,64682.348
2023-03-17,63560.777
2023-03-18,79494.9
2023-03-19,64032.336
2023-03-20,102647.09
2023-03-21,78957.664
2023-03-22,89314.23
2023-03-23,52645.48
2023-03-24,93447.56
2023-03-25,39821.086
2023-03-26,58576.45
2023-03-27,86408.734
2023-03-28,94267.19
2023-03-29,92741.05
2023-03-30,79162.836
2023-03-31,90524.18
2023-04-01,52438.52
2023-04-02,54565.14
2023-04-03,22829.648
2023-04-04,32709.84
2023-04-05,32434.064
2023-04-06,16185.478
2023-04-07,30149.725
2023-04-08,31620.43
2023-04-09,36122.258
2023-04-10,3818.0618
2023-04-11,15433.997
2023-04-12,18034.844
2023-04-13,18968.053
2023-04-14,17093.885
2023-04-15,3737.644
2023-04-16,3898.6826
2023-04-17,24163.666
2023-04-18,12336.366
2023-04-19,5469.1167
2023-04-20,38511.46
2023-04-21,4871.103
2023-04-22,7092.8174
2023-04-23,9135.146
2023-04-24,32629.45
2023-04-25,2188.768
2023-04-26,33196.01
2023-04-27,22907.373
2023-04-28,4001.317
2023-04-29,10638.647
2023-04-30,23049.178
2023-05-01,34336.023
2023-05-02,9100.852
2023-05-03,9559.441
2023-05-04,27878.266
2023-05-05,6452.6885
2023-05-06,5630.9893
2023-05-07,17224.123
2023-05-08,32594.754
2023-05-09,39443.31
2023-05-10,15573.777
2023-05-11,35304.617
2023-05-12,6726.8706
2023-05-13,27510.479
2023-05-14,31284.262
2023-05-15,22824.34
2023-05-16,36969.645
2023-05-17,28334.7
2023-05-18,26978.336
2023-05-19,5240.171
2023-05-20,6272.6235
2023-05-21,23614.334
2023-05-22,11535.351
2023-05-23,24227.72
2023-05-24,12600.875
2023-05-25,14545.264
2023-05-26,15164.998
2023-05-27,19615.398
2023-05-28,2067.2825
2023-05-29,38529.902
2023-05-30,9500.846
2023-05-31,11314.941
2023-06-01,3070.4968
2023-06-02,4085.0264
2023-06-03,1454.9385
2023-06-04,7176.026
2023-06-05,4021.3855
2023-06-06,5748.3306
2023-06-07,1812.5026
2023-06-08,4564.316
2023-06-09,2580.9019
2023-06-10,260.1167
2023-06-11,1221.3441
2023-06-12,671.49176
2023-06-13,61.9656
2023-06-14,3871.5847
2023-06-15,2881.1707
2023-06-16,3510.0154
2023-06-17,1195.5359
2023-06-18,1209.7673
2023-06-19,2061.0242
2023-06-20,1535.1981
2023-06-21,3102.9058
2023-06-22,425.75104
2023-06-23,3581.664
2023-06-24,5690.524
2023-06-25,242.24442
2023-06-26,2603.0386
2023-06-27,453.09296
2023-06-28,622.69653
2023-06-29,785.743
2023-06-30,42.105976
2023-07-01,353.4062
2023-07-02,797.5473
2023-07-03,4268.094
2023-07-04,84.04492
2023-07-05,5665.622
2023-07-06,1346.8339
2023-07-07,3957.4011
2023-07-08,3433.749
2023-07-09,3651.8235
2023-07-10,2475.6248
2023-07-11,3030.0378
2023-07-12,708.6186
2023-07-13,535.2204
2023-07-14,391.5581
2023-07-15,2748.7742
2023-07-16,4047.658
2023-07-17,3967.5752
2023-07-18,5987.8286
2023-07-19,116.68875
2023-07-20,403.53674
2023-07-21,5162.5015
2023-07-22,3259.569
2023-07-23,1618.855
2023-07-24,557.2607
2023-07-25,158.95215
2023-07-26,255.12477
2023-07-27,4510.902
2023-07-28,5333.848
2023-07-29,5970.032
2023-07-30,1165.9071
2023-07-31,5365.782
2023-08-01,4473.924
2023-08-02,333.30237
2023-08-03,626.10565
2023-08-04,243.10513
2023-08-05,836.5974
2023-08-06,4539.4336
2023-08-07,826.55865
2023-08-08,6186.1987
2023-08-09,1029.9049
2023-08-10,425.98486
2023-08-11,5359.7266
2023-08-12,384.3308
2023-08-13,1822.2272
2023-08-14,24.740562
2023-08-15,1168.6879
2023-08-16,326.78766
2023-08-17,4786.8184
2023-08-18,524.9952
2023-08-19,5080.4214
2023-08-20,5421.3853
2023-08-21,213.76227
2023-08-22,4149.926
2023-08-23,5086.853
2023-08-24,6104.0645
2023-08-25,174.259
2023-08-26,3663.1462
2023-08-27,5824.85
2023-08-28,820.96216
2023-08-29,2599.0513
2023-08-30,5288.7676
2023-08-31,2242.7473
2023-09-01,2195.295
2023-09-02,2072.637
2023-09-03,1194.2056
2023-09-04,697.7132
2023-09-05,153.62619
2023-09-06,430.09973
2023-09-07,192.86986
2023-09-08,192.10893
2023-09-09,98.47291
2023-09-10,4496.6963
2023-09-11,855.8698
2023-09-12,2404.942
2023-09-13,1301.2268
2023-09-14,1313.5597
2023-09-15,533.29614
2023-09-16,4683.1074
2023-09-17,6212.9023
2023-09-18,2015.2379
2023-09-19,4738.1177
2023-09-20,33.707745
2023-09-21,5644.343
2023-09-22,4886.27
2023-09-23,1567.0719
2023-09-24,3988.084
2023-09-25,4703.221
2023-09-26,4092.1804
2023-09-27,4599.166
2023-09-28,928.6955
2023-09-29,314.06683
2023-09-30,3155.8699
2023-10-01,12855.2
2023-10-02,40019.492
2023-10-03,27289.406
2023-10-04,29417.059
2023-10-05,39322.566
2023-10-06,5354.7866
2023-10-07,30893.219
2023-10-08,3414.4797
2023-10-09,14891.379
2023-10-10,40731.016
2023-10-11,30056.72
2023-10-12,12964.986
2023-10-13,4593.2427
2023-10-14,40357.26
2023-10-15,4597.694
2023-10-16,22111.697
2023-10-17,13873.248
2023-10-18,13871.951
2023-10-19,5776.2954
2023-10-20,23606.627
2023-10-21,14271.407
2023-10-22,9631.855
2023-10-23,37933.875
2023-10-24,13664.694
2023-10-25,15363.34
2023-10-26,13963.155
2023-10-27,9225.916
2023-10-28,18430.586
2023-10-29,40497.906
2023-10-30,3547.4446
2023-10-31,25734.303
2023-11-01,2730.888
2023-11-02,32990.617
2023-11-03,5638.292
2023-11-04,10669.842
2023-11-05,32620.693
2023-11-06,10415.261
2023-11-07,22639.572
2023-11-08,17393.42
2023-11-09,2447.0437
2023-11-10,36766.387
2023-11-11,25659.44
2023-11-12,1707.7804
2023-11-13,39135.566
2023-11-14,9752.047
2023-11-15,39161.33
2023-11-16,7833.2554
2023-11-17,11980.934
2023-11-18,7458.768
2023-11-19,2066.626
2023-11-20,7510.1533
2023-11-21,5214.3936
2023-11-22,14966.105
2023-11-23,30647.865
2023-11-24,22397.383
2023-11-25,33516.285
2023-11-26,13946.071
2023-11-27,11331.631
2023-11-28,33443.2
2023-11-29,45984.29
2023-11-30,34905.74
2023-12-01,45536.324
2023-12-02,18294.18
2023-12-03,30703.9
2023-12-04,47685.54
2023-12-05,52525.266
2023-12-06,88038.26
2023-12-07,72507.15
2023-12-08,82767.125
2023-12-09,105273.984
2023-12-10,99875.58
2023-12-11,93953.125
2023-12-12,44577.19
2023-12-13,85262.87
2023-12-14,102951.33
2023-12-15,99721.17
2023-12-16,105707.555
2023-12-17,37651.457
2023-12-18,80141.65
2023-12-19,98188.2
2023-12-20,57165.125
2023-12-21,47551.605
2023-12-22,40939.188
2023-12-23,96242.89
2023-12-24,79681.97
2023-12-25,34501.758
2023-12-26,45217.0
2023-12-27,61287.617
2023-12-28,76458.03
2023-12-29,43340.746
2023-12-30,47482.504
2023-12-31,76549.67
