Date,Casos de dengue
2022-12-13,79243.6156
2022-12-14,109341.9368
2022-12-15,102631.9144
2022-12-16,190596.8876
2022-12-17,71685.7292
2022-12-18,153723.0036
2022-12-19,150446.3504
2022-12-20,91966.33
2022-12-21,138908.7888
2022-12-22,120587.2676
2022-12-23,181572.6864
2022-12-24,85321.5064
2022-12-25,80192.3288
2022-12-26,82060.0596
2022-12-27,132684.3664
2022-12-28,54048.2956
2022-12-29,164831.2832
2022-12-30,90293.822
2022-12-31,107665.7892
2023-01-01,50944.9164
2023-01-02,117481.5356
2023-01-03,153647.5104
2023-01-04,81822.2776
2023-01-05,203908.5712
2023-01-06,95391.2024
2023-01-07,131956.7844
2023-01-08,215980.5952
2023-01-09,85025.7732
2023-01-10,82871.7748
2023-01-11,117453.7888
2023-01-12,168858.1572
2023-01-13,278754.6624
2023-01-14,166797.6264
2023-01-15,189242.6532
2023-01-16,165162.8308
2023-01-17,148740.5868
2023-01-18,178716.8844
2023-01-19,23523.8636
2023-01-20,113607.5552
2023-01-21,128095.1276
2023-01-22,167020.2984
2023-01-23,182134.0752
2023-01-24,151786.9916
2023-01-25,21013.9272
2023-01-26,45502.9604
2023-01-27,82821.0608
2023-01-28,133471.2956
2023-01-29,86176.532
2023-01-30,198444.4172
2023-01-31,85646.5984
2023-02-01,36774.9152
2023-02-02,174999.4748
2023-02-03,130916.8276
2023-02-04,132846.1152
2023-02-05,74546.344
2023-02-06,54158.4044
2023-02-07,56921.5636
2023-02-08,30794.2016
2023-02-09,23195.3232
2023-02-10,59403.632
2023-02-11,37802.056
2023-02-12,102370.3548
2023-02-13,52879.3924
2023-02-14,136289.7716
2023-02-15,85457.3728
2023-02-16,114986.082
2023-02-17,138172.4104
2023-02-18,104243.9204
2023-02-19,197865.508
2023-02-20,198582.5296
2023-02-21,29368.6004
2023-02-22,177684.8908
2023-02-23,129440.69
2023-02-24,164285.2728
2023-02-25,137506.1416
2023-02-26,27408.5416
2023-02-27,155157.7124
2023-02-28,29541.2604
2023-03-01,49549.9352
2023-03-02,50070.8736
2023-03-03,26930.708
2023-03-04,88917.15
2023-03-05,108566.8772
2023-03-06,141270.138
2023-03-07,53023.1752
2023-03-08,80769.07
2023-03-09,64172.6704
2023-03-10,114033.9428
2023-03-11,58744.8644
2023-03-12,80711.7744
2023-03-13,201766.6016
2023-03-14,72092.4704
2023-03-15,196414.4184
2023-03-16,83377.2216
2023-03-17,85786.7212
2023-03-18,137132.5944
2023-03-19,104729.4368
2023-03-20,142229.8112
2023-03-21,135215.9744
2023-03-22,175570.0776
2023-03-23,59124.478
2023-03-24,164052.1812
2023-03-25,28220.1028
2023-03-26,98857.5652
2023-03-27,177567.234
2023-03-28,130773.8516
2023-03-29,167491.2832
2023-03-30,109822.3516
2023-03-31,179395.3216
2023-04-01,56733.2732
2023-04-02,53400.7728
2023-04-03,12661.1108
2023-04-04,20309.8648
2023-04-05,19686.9788
2023-04-06,7766.2148
2023-04-07,18344.7364
2023-04-08,18468.24
2023-04-09,20099.0772
2023-04-10,1584.816
2023-04-11,7215.8
2023-04-12,10956.8436
2023-04-13,10778.4624
2023-04-14,10746.7052
2023-04-15,1633.7676
2023-04-16,1793.0908
2023-04-17,13878.9412
2023-04-18,7100.618
2023-04-19,2569.4564
2023-04-20,22616.028
2023-04-21,2221.6648
2023-04-22,4018.7344
2023-04-23,5579.9048
2023-04-24,18390.8936
2023-04-25,941.6252
2023-04-26,18397.1564
2023-04-27,13324.642
2023-04-28,1880.086
2023-04-29,6458.4412
2023-04-30,13617.9776
2023-05-01,19779.1692
2023-05-02,4698.5572
2023-05-03,5284.7512
2023-05-04,16397.4288
2023-05-05,3412.9772
2023-05-06,2972.4576
2023-05-07,10591.1496
2023-05-08,17973.3912
2023-05-09,24484.9592
2023-05-10,8286.3548
2023-05-11,21072.284
2023-05-12,3525.1076
2023-05-13,18616.3436
2023-05-14,17263.4376
2023-05-15,12823.9084
2023-05-16,23046.0404
2023-05-17,16818.1408
2023-05-18,17333.5588
2023-05-19,2421.5644
2023-05-20,3447.8312
2023-05-21,13073.0884
2023-05-22,5875.3168
2023-05-23,14984.7464
2023-05-24,7044.0896
2023-05-25,7901.9704
2023-05-26,7826.6352
2023-05-27,11838.0372
2023-05-28,677.4228
2023-05-29,22145.4136
2023-05-30,5578.0928
2023-05-31,7167.4064
2023-06-01,607.2804
2023-06-02,833.148
2023-06-03,584.3096
2023-06-04,2010.768
2023-06-05,946.6776
2023-06-06,931.268
2023-06-07,368.9948
2023-06-08,989.708
2023-06-09,637.4792
2023-06-10,297.5376
2023-06-11,430.9752
2023-06-12,344.7264
2023-06-13,244.8308
2023-06-14,835.8364
2023-06-15,727.128
2023-06-16,652.8768
2023-06-17,499.1244
2023-06-18,478.5108
2023-06-19,739.5776
2023-06-20,664.158
2023-06-21,854.9536
2023-06-22,68.2016
2023-06-23,754.8196
2023-06-24,1156.0288
2023-06-25,170.6368
2023-06-26,774.4764
2023-06-27,46.1888
2023-06-28,291.9256
2023-06-29,319.7748
2023-06-30,193.6248
2023-07-01,75.3916
2023-07-02,319.1504
2023-07-03,817.9744
2023-07-04,262.8068
2023-07-05,927.1512
2023-07-06,504.9164
2023-07-07,504.7356
2023-07-08,881.3248
2023-07-09,700.4272
2023-07-10,696.4544
2023-07-11,667.1104
2023-07-12,369.2088
2023-07-13,330.39
2023-07-14,95.7328
2023-07-15,678.1448
2023-07-16,581.1752
2023-07-17,466.0652
2023-07-18,1111.2068
2023-07-19,244.464
2023-07-20,408.0492
2023-07-21,1119.2548
2023-07-22,914.3104
2023-07-23,559.3352
2023-07-24,370.5388
2023-07-25,165.4204
2023-07-26,163.5964
2023-07-27,1061.8656
2023-07-28,1200.7548
2023-07-29,1436.61
2023-07-30,299.034
2023-07-31,1182.932
2023-08-01,752.9596
2023-08-02,310.0684
2023-08-03,303.4064
2023-08-04,459.4868
2023-08-05,354.9272
2023-08-06,877.9368
2023-08-07,441.9792
2023-08-08,1199.6412
2023-08-09,378.768
2023-08-10,59.7896
2023-08-11,766.0348
2023-08-12,116.446
2023-08-13,615.668
2023-08-14,310.7768
2023-08-15,402.3936
2023-08-16,144.146
2023-08-17,906.9688
2023-08-18,313.676
2023-08-19,1011.1272
2023-08-20,958.3904
2023-08-21,159.1608
2023-08-22,862.9616
2023-08-23,1081.26
2023-08-24,1444.682
2023-08-25,181.1112
2023-08-26,651.8804
2023-08-27,1302.1948
2023-08-28,346.7996
2023-08-29,587.094
2023-08-30,1209.8716
2023-08-31,466.4668
2023-09-01,609.4164
2023-09-02,445.6376
2023-09-03,647.2044
2023-09-04,374.6924
2023-09-05,276.9116
2023-09-06,70.798
2023-09-07,175.7308
2023-09-08,260.3812
2023-09-09,187.2456
2023-09-10,889.1924
2023-09-11,407.958
2023-09-12,816.1648
2023-09-13,488.9124
2023-09-14,552.9036
2023-09-15,27.9468
2023-09-16,754.222
2023-09-17,1003.5576
2023-09-18,616.7588
2023-09-19,994.5928
2023-09-20,273.2128
2023-09-21,1179.0104
2023-09-22,1180.3612
2023-09-23,493.0828
2023-09-24,1040.0252
2023-09-25,954.426
2023-09-26,1005.9304
2023-09-27,946.86
2023-09-28,416.5988
2023-09-29,133.1
2023-09-30,723.3384
2023-10-01,8123.3488
2023-10-02,22729.0872
2023-10-03,16948.1952
2023-10-04,19637.1408
2023-10-05,22267.2444
2023-10-06,2947.8044
2023-10-07,18152.5976
2023-10-08,1410.0212
2023-10-09,7485.6988
2023-10-10,25942.496
2023-10-11,19982.8412
2023-10-12,7468.81
2023-10-13,2144.5536
2023-10-14,25776.3984
2023-10-15,2156.7472
2023-10-16,13588.5732
2023-10-17,7771.7056
2023-10-18,7739.1108
2023-10-19,3278.5372
2023-10-20,13765.9196
2023-10-21,7814.7168
2023-10-22,5079.6704
2023-10-23,22528.2976
2023-10-24,7520.506
2023-10-25,9769.0016
2023-10-26,7558.0624
2023-10-27,5472.628
2023-10-28,10717.928
2023-10-29,22963.6056
2023-10-30,1514.0364
2023-10-31,17152.6784
2023-11-01,1416.7024
2023-11-02,18466.276
2023-11-03,3095.206
2023-11-04,6348.7932
2023-11-05,18834.4028
2023-11-06,7100.1048
2023-11-07,12856.4472
2023-11-08,10182.0412
2023-11-09,938.6864
2023-11-10,21807.782
2023-11-11,18442.6336
2023-11-12,725.0964
2023-11-13,21750.8624
2023-11-14,4960.8632
2023-11-15,23068.9192
2023-11-16,4586.2128
2023-11-17,7030.3836
2023-11-18,4015.0812
2023-11-19,616.0188
2023-11-20,3719.2084
2023-11-21,2700.8368
2023-11-22,8733.9208
2023-11-23,19912.3992
2023-11-24,14100.9156
2023-11-25,19940.5504
2023-11-26,8131.5312
2023-11-27,1388.1924
2023-11-28,17528.2204
2023-11-29,27901.2756
2023-11-30,23062.4924
2023-12-01,99057.9756
2023-12-02,36305.9904
2023-12-03,96859.4692
2023-12-04,70520.6908
2023-12-05,87604.0888
2023-12-06,149697.5236
2023-12-07,94299.8744
2023-12-08,158601.2204
2023-12-09,160848.4916
2023-12-10,143184.3024
2023-12-11,169607.2064
2023-12-12,52085.0064
2023-12-13,160647.0576
2023-12-14,150493.092
2023-12-15,155776.5356
2023-12-16,175005.6696
2023-12-17,22959.4088
2023-12-18,117097.708
2023-12-19,139256.4352
2023-12-20,80291.9072
2023-12-21,44803.7304
2023-12-22,39645.6536
2023-12-23,154001.1288
2023-12-24,139622.4208
2023-12-25,19881.5696
2023-12-26,48964.9076
2023-12-27,93274.4484
2023-12-28,137670.6124
2023-12-29,61294.6676
2023-12-30,58311.468
2023-12-31,134990.2464
