Date,Casos de dengue
2022-12-14,100913.7824
2022-12-15,94385.47
2022-12-16,194878.042
2022-12-17,63626.052
2022-12-18,158863.5276
2022-12-19,164635.1984
2022-12-20,110142.9472
2022-12-21,161094.6116
2022-12-22,127301.0244
2022-12-23,211851.324
2022-12-24,71082.1448
2022-12-25,76969.0916
2022-12-26,72379.0588
2022-12-27,138574.9504
2022-12-28,40201.5476
2022-12-29,193176.0268
2022-12-30,95389.3672
2022-12-31,84563.6412
2023-01-01,39667.7244
2023-01-02,93809.5828
2023-01-03,169058.4516
2023-01-04,76102.0844
2023-01-05,226514.408
2023-01-06,94530.776
2023-01-07,165804.7892
2023-01-08,237003.268
2023-01-09,73740.6592
2023-01-10,82975.3052
2023-01-11,114070.3132
2023-01-12,213668.768
2023-01-13,281090.2024
2023-01-14,165493.75
2023-01-15,221124.2124
2023-01-16,137669.8104
2023-01-17,156234.3096
2023-01-18,193674.6488
2023-01-19,21684.5728
2023-01-20,126248.416
2023-01-21,164719.9228
2023-01-22,166705.6996
2023-01-23,200133.2452
2023-01-24,146192.0232
2023-01-25,19438.802
2023-01-26,43932.834
2023-01-27,80593.3816
2023-01-28,149506.7712
2023-01-29,85284.8524
2023-01-30,217728.2384
2023-01-31,75069.5984
2023-02-01,38099.1416
2023-02-02,208440.5532
2023-02-03,154539.5616
2023-02-04,122522.6912
2023-02-05,76010.0056
2023-02-06,44472.2784
2023-02-07,47074.4856
2023-02-08,27724.862
2023-02-09,23836.7132
2023-02-10,36747.184
2023-02-11,34272.008
2023-02-12,112334.1088
2023-02-13,44859.426
2023-02-14,151838.6776
2023-02-15,83145.048
2023-02-16,107767.824
2023-02-17,144444.932
2023-02-18,152008.942
2023-02-19,202876.47
2023-02-20,217747.6896
2023-02-21,29744.6952
2023-02-22,205966.548
2023-02-23,139390.14
2023-02-24,170998.3972
2023-02-25,156628.1128
2023-02-26,30058.16
2023-02-27,163737.2352
2023-02-28,26628.6896
2023-03-01,39392.1048
2023-03-02,46957.2108
2023-03-03,23922.1032
2023-03-04,120763.8572
2023-03-05,106828.326
2023-03-06,190668.0008
2023-03-07,50080.5452
2023-03-08,72587.0264
2023-03-09,55773.658
2023-03-10,132208.9544
2023-03-11,54387.7648
2023-03-12,79204.6636
2023-03-13,221069.7112
2023-03-14,68071.3408
2023-03-15,182235.9232
2023-03-16,86267.8096
2023-03-17,89481.2188
2023-03-18,133788.5316
2023-03-19,112327.288
2023-03-20,187779.938
2023-03-21,140050.5316
2023-03-22,144941.2452
2023-03-23,57272.5732
2023-03-24,174375.1352
2023-03-25,24097.736
2023-03-26,93281.0672
2023-03-27,193083.9708
2023-03-28,197543.6304
2023-03-29,159531.5608
2023-03-30,109983.606
2023-03-31,201856.4916
2023-04-01,48150.5348
2023-04-02,38266.1132
2023-04-03,12214.6736
2023-04-04,19473.1164
2023-04-05,18536.6488
2023-04-06,8241.1132
2023-04-07,16815.1872
2023-04-08,16298.4024
2023-04-09,22290.0908
2023-04-10,1624.908
2023-04-11,6841.6636
2023-04-12,11286.184
2023-04-13,10587.2852
2023-04-14,10701.4852
2023-04-15,1672.6712
2023-04-16,1793.334
2023-04-17,14263.8208
2023-04-18,7158.8724
2023-04-19,2579.094
2023-04-20,24535.8844
2023-04-21,2145.9636
2023-04-22,3994.0332
2023-04-23,5614.1512
2023-04-24,17855.2624
2023-04-25,944.418
2023-04-26,18142.4104
2023-04-27,13100.924
2023-04-28,1911.2812
2023-04-29,6244.8772
2023-04-30,12676.8388
2023-05-01,22563.6988
2023-05-02,4697.346
2023-05-03,5233.8112
2023-05-04,15705.0616
2023-05-05,3303.1144
2023-05-06,3025.1472
2023-05-07,10620.9516
2023-05-08,17445.9652
2023-05-09,25210.536
2023-05-10,8636.5668
2023-05-11,21787.7788
2023-05-12,3617.9756
2023-05-13,18585.7296
2023-05-14,15454.0292
2023-05-15,12297.2
2023-05-16,23981.4804
2023-05-17,16243.4048
2023-05-18,17087.1336
2023-05-19,2413.9288
2023-05-20,3323.3376
2023-05-21,12062.3308
2023-05-22,6646.366
2023-05-23,14972.0392
2023-05-24,7513.3444
2023-05-25,9011.1984
2023-05-26,8747.122
2023-05-27,11886.6808
2023-05-28,604.9676
2023-05-29,22439.6932
2023-05-30,4859.366
2023-05-31,7008.7892
2023-06-01,385.292
2023-06-02,952.9048
2023-06-03,676.1224
2023-06-04,1998.5688
2023-06-05,1088.7316
2023-06-06,918.6048
2023-06-07,321.6888
2023-06-08,1002.3792
2023-06-09,448.3848
2023-06-10,339.0528
2023-06-11,408.3308
2023-06-12,360.1856
2023-06-13,202.0976
2023-06-14,1070.3568
2023-06-15,658.0192
2023-06-16,713.9252
2023-06-17,527.1592
2023-06-18,497.8152
2023-06-19,737.0584
2023-06-20,564.1568
2023-06-21,964.2696
2023-06-22,62.2604
2023-06-23,863.5628
2023-06-24,1042.7136
2023-06-25,156.2388
2023-06-26,827.706
2023-06-27,39.1024
2023-06-28,286.7936
2023-06-29,336.672
2023-06-30,181.57
2023-07-01,72.6756
2023-07-02,300.0924
2023-07-03,982.73
2023-07-04,235.6044
2023-07-05,848.3072
2023-07-06,519.88
2023-07-07,735.3588
2023-07-08,1109.4116
2023-07-09,800.8256
2023-07-10,928.8224
2023-07-11,597.0928
2023-07-12,263.3924
2023-07-13,322.7944
2023-07-14,88.1872
2023-07-15,690.1032
2023-07-16,815.2064
2023-07-17,472.9044
2023-07-18,963.388
2023-07-19,262.3448
2023-07-20,373.7708
2023-07-21,994.3352
2023-07-22,913.354
2023-07-23,498.5836
2023-07-24,345.8992
2023-07-25,151.4456
2023-07-26,148.528
2023-07-27,1053.944
2023-07-28,1053.928
2023-07-29,1384.5984
2023-07-30,241.3468
2023-07-31,1046.204
2023-08-01,737.656
2023-08-02,320.2564
2023-08-03,305.3824
2023-08-04,449.2
2023-08-05,261.854
2023-08-06,886.0876
2023-08-07,401.8832
2023-08-08,1219.3744
2023-08-09,329.712
2023-08-10,49.6716
2023-08-11,598.1484
2023-08-12,105.7156
2023-08-13,571.0648
2023-08-14,252.8516
2023-08-15,349.986
2023-08-16,145.3948
2023-08-17,1070.2644
2023-08-18,425.1932
2023-08-19,883.1108
2023-08-20,743.312
2023-08-21,109.76
2023-08-22,888.106
2023-08-23,1051.3468
2023-08-24,1482.3108
2023-08-25,168.6444
2023-08-26,678.096
2023-08-27,1249.676
2023-08-28,316.9904
2023-08-29,577.4876
2023-08-30,1081.8204
2023-08-31,430.1556
2023-09-01,581.302
2023-09-02,364.512
2023-09-03,688.3968
2023-09-04,327.4236
2023-09-05,202.6416
2023-09-06,59.9656
2023-09-07,161.2908
2023-09-08,238.3908
2023-09-09,204.5464
2023-09-10,889.7708
2023-09-11,418.2148
2023-09-12,939.816
2023-09-13,442.9128
2023-09-14,564.8264
2023-09-15,27.2732
2023-09-16,805.0312
2023-09-17,1043.602
2023-09-18,509.676
2023-09-19,979.984
2023-09-20,196.6212
2023-09-21,1281.2468
2023-09-22,1542.1764
2023-09-23,475.9316
2023-09-24,1247.4284
2023-09-25,791.5848
2023-09-26,1095.42
2023-09-27,797.034
2023-09-28,471.2012
2023-09-29,136.0372
2023-09-30,856.118
2023-10-01,8358.6464
2023-10-02,23905.162
2023-10-03,17216.5944
2023-10-04,19269.774
2023-10-05,24841.3028
2023-10-06,3507.7236
2023-10-07,19053.0824
2023-10-08,1526.5752
2023-10-09,8492.5568
2023-10-10,27969.4332
2023-10-11,18075.8892
2023-10-12,7487.718
2023-10-13,2074.404
2023-10-14,27020.9372
2023-10-15,2092.8052
2023-10-16,13650.3576
2023-10-17,7875.2732
2023-10-18,7962.2248
2023-10-19,3168.2256
2023-10-20,14040.8956
2023-10-21,8052.2408
2023-10-22,4768.8988
2023-10-23,24586.2608
2023-10-24,7649.9344
2023-10-25,9923.24
2023-10-26,7614.8608
2023-10-27,5492.0616
2023-10-28,11138.9016
2023-10-29,23236.3752
2023-10-30,1520.8488
2023-10-31,14830.9768
2023-11-01,1419.4072
2023-11-02,17737.2384
2023-11-03,2987.3828
2023-11-04,5817.6112
2023-11-05,18027.25
2023-11-06,6920.818
2023-11-07,12994.7828
2023-11-08,10498.454
2023-11-09,953.5096
2023-11-10,21544.9428
2023-11-11,16664.8776
2023-11-12,648.4076
2023-11-13,24759.9972
2023-11-14,4920.148
2023-11-15,26003.0968
2023-11-16,4600.5824
2023-11-17,7390.1112
2023-11-18,4037.4804
2023-11-19,577.1164
2023-11-20,3783.6252
2023-11-21,2628.7184
2023-11-22,9760.7464
2023-11-23,19340.8192
2023-11-24,13235.5852
2023-11-25,20701.054
2023-11-26,8256.0944
2023-11-27,1454.4264
2023-11-28,17379.8616
2023-11-29,26992.5116
2023-11-30,22000.0624
2023-12-01,75974.8412
2023-12-02,37414.7192
2023-12-03,96840.4068
2023-12-04,70806.3828
2023-12-05,76028.8356
2023-12-06,140779.5524
2023-12-07,100769.1828
2023-12-08,159157.8252
2023-12-09,166885.7
2023-12-10,160081.3124
2023-12-11,154422.7752
2023-12-12,52348.158
2023-12-13,161808.3528
2023-12-14,145486.6664
2023-12-15,165884.6852
2023-12-16,184236.6628
2023-12-17,18257.7144
2023-12-18,126779.0056
2023-12-19,218343.4672
2023-12-20,66980.7372
2023-12-21,33313.008
2023-12-22,34166.968
2023-12-23,272309.48
2023-12-24,131964.8432
2023-12-25,17888.7296
2023-12-26,43433.9808
2023-12-27,91996.0
2023-12-28,147382.7764
2023-12-29,48380.4076
2023-12-30,60132.488
2023-12-31,141264.436
